[2023-05-19T00:27:42.984+0530] {taskinstance.py:1125} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: combined_dag.submit_storm_topology_task scheduled__2023-05-18T00:04:00+00:00 [queued]>
[2023-05-19T00:27:42.995+0530] {taskinstance.py:1125} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: combined_dag.submit_storm_topology_task scheduled__2023-05-18T00:04:00+00:00 [queued]>
[2023-05-19T00:27:42.995+0530] {taskinstance.py:1331} INFO - Starting attempt 4 of 4
[2023-05-19T00:27:43.011+0530] {taskinstance.py:1350} INFO - Executing <Task(PythonOperator): submit_storm_topology_task> on 2023-05-18 00:04:00+00:00
[2023-05-19T00:27:43.016+0530] {standard_task_runner.py:57} INFO - Started process 9345 to run task
[2023-05-19T00:27:43.021+0530] {standard_task_runner.py:84} INFO - Running: ['airflow', 'tasks', 'run', 'combined_dag', 'submit_storm_topology_task', 'scheduled__2023-05-18T00:04:00+00:00', '--job-id', '525', '--raw', '--subdir', 'DAGS_FOLDER/dag.py', '--cfg-path', '/tmp/tmpsbyzov17']
[2023-05-19T00:27:43.022+0530] {standard_task_runner.py:85} INFO - Job 525: Subtask submit_storm_topology_task
[2023-05-19T00:27:43.067+0530] {task_command.py:410} INFO - Running <TaskInstance: combined_dag.submit_storm_topology_task scheduled__2023-05-18T00:04:00+00:00 [running]> on host nizam-HP-15-Notebook-PC
[2023-05-19T00:27:43.150+0530] {taskinstance.py:1568} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='combined_dag' AIRFLOW_CTX_TASK_ID='submit_storm_topology_task' AIRFLOW_CTX_EXECUTION_DATE='2023-05-18T00:04:00+00:00' AIRFLOW_CTX_TRY_NUMBER='4' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2023-05-18T00:04:00+00:00'
[2023-05-19T00:27:54.310+0530] {logging_mixin.py:149} INFO - Cleaning from prior builds...
[2023-05-19T00:27:56.417+0530] {logging_mixin.py:149} INFO - Creating topology Uber-JAR...
[2023-05-19T00:28:20.026+0530] {logging_mixin.py:149} INFO - Uber-JAR created: /home/nizam/project/Kafka-Storm/_build/Kafka_storm-0.0.1-SNAPSHOT-standalone.jar
[2023-05-19T00:28:30.547+0530] {logging_mixin.py:149} INFO - Removing _resources temporary directory...SLF4J: Class path contains multiple SLF4J bindings.
[2023-05-19T00:28:30.549+0530] {logging_mixin.py:149} INFO - SLF4J: Found binding in [jar:file:/home/nizam/Downloads/apache-storm-1.2.3/lib/log4j-slf4j-impl-2.8.2.jar!/org/slf4j/impl/StaticLoggerBinder.class]
[2023-05-19T00:28:30.550+0530] {logging_mixin.py:149} INFO - SLF4J: Found binding in [jar:file:/home/nizam/project/Kafka-Storm/_build/Kafka_storm-0.0.1-SNAPSHOT-standalone.jar!/org/slf4j/impl/StaticLoggerBinder.class]
[2023-05-19T00:28:30.551+0530] {logging_mixin.py:149} INFO - SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
[2023-05-19T00:28:30.561+0530] {logging_mixin.py:149} INFO - SLF4J: Actual binding is of type [org.apache.logging.slf4j.Log4jLoggerFactory]
[2023-05-19T00:28:35.645+0530] {logging_mixin.py:149} INFO - Running: /usr/lib/jvm/java-11-openjdk-amd64/bin/java -client -Ddaemon.name= -Dstorm.options= -Dstorm.home=/home/nizam/Downloads/apache-storm-1.2.3 -Dstorm.log.dir=/home/nizam/Downloads/apache-storm-1.2.3/logs -Djava.library.path=/usr/local/lib:/opt/local/lib:/usr/lib -Dstorm.conf.file= -cp /home/nizam/Downloads/apache-storm-1.2.3/*:/home/nizam/Downloads/apache-storm-1.2.3/lib/*:/home/nizam/Downloads/apache-storm-1.2.3/extlib/*:/home/nizam/project/Kafka-Storm/_build/Kafka_storm-0.0.1-SNAPSHOT-standalone.jar:/home/nizam/Downloads/apache-storm-1.2.3/conf:/home/nizam/Downloads/apache-storm-1.2.3/bin -Dstorm.jar=/home/nizam/project/Kafka-Storm/_build/Kafka_storm-0.0.1-SNAPSHOT-standalone.jar -Dstorm.dependency.jars= -Dstorm.dependency.artifacts={} org.apache.storm.flux.Flux --local --no-splash --sleep 9223372036854775807 /tmp/tmppdq4s52k.yaml
[2023-05-19T00:28:36.083+0530] {logging_mixin.py:149} INFO - SLF4J: Class path contains multiple SLF4J bindings.
[2023-05-19T00:28:36.084+0530] {logging_mixin.py:149} INFO - SLF4J: Found binding in [jar:file:/home/nizam/Downloads/apache-storm-1.2.3/lib/log4j-slf4j-impl-2.8.2.jar!/org/slf4j/impl/StaticLoggerBinder.class]
[2023-05-19T00:28:36.084+0530] {logging_mixin.py:149} INFO - SLF4J: Found binding in [jar:file:/home/nizam/project/Kafka-Storm/_build/Kafka_storm-0.0.1-SNAPSHOT-standalone.jar!/org/slf4j/impl/StaticLoggerBinder.class]
[2023-05-19T00:28:36.085+0530] {logging_mixin.py:149} INFO - SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
[2023-05-19T00:28:36.114+0530] {logging_mixin.py:149} INFO - SLF4J: Actual binding is of type [org.apache.logging.slf4j.Log4jLoggerFactory]
[2023-05-19T00:28:38.771+0530] {logging_mixin.py:149} INFO - Parsing file: /tmp/tmppdq4s52k.yaml
[2023-05-19T00:28:39.024+0530] {logging_mixin.py:149} INFO - 3278 [main] INFO  o.a.s.f.p.FluxParser - loading YAML from input stream...
[2023-05-19T00:28:39.032+0530] {logging_mixin.py:149} INFO - 3287 [main] INFO  o.a.s.f.p.FluxParser - Not performing property substitution.
[2023-05-19T00:28:39.032+0530] {logging_mixin.py:149} INFO - 3288 [main] INFO  o.a.s.f.p.FluxParser - Not performing environment variable substitution.
[2023-05-19T00:28:39.195+0530] {logging_mixin.py:149} INFO - 3448 [main] INFO  o.a.s.f.FluxBuilder - Detected DSL topology...
[2023-05-19T00:28:39.672+0530] {logging_mixin.py:149} INFO - 3927 [main] WARN  o.a.s.u.Utils - STORM-VERSION new 1.2.3 old null
[2023-05-19T00:28:39.672+0530] {logging_mixin.py:149} INFO - ---------- TOPOLOGY DETAILS ----------
[2023-05-19T00:28:39.673+0530] {logging_mixin.py:149} INFO - Topology Name: first_topology
[2023-05-19T00:28:39.673+0530] {logging_mixin.py:149} INFO - --------------- SPOUTS ---------------
[2023-05-19T00:28:39.678+0530] {logging_mixin.py:149} INFO - kafka_spout [1] (org.apache.storm.flux.wrappers.spouts.FluxShellSpout)
[2023-05-19T00:28:39.678+0530] {logging_mixin.py:149} INFO - ---------------- BOLTS ---------------
[2023-05-19T00:28:39.679+0530] {logging_mixin.py:149} INFO - filter_bolt [1] (org.apache.storm.flux.wrappers.bolts.FluxShellBolt)
[2023-05-19T00:28:39.679+0530] {logging_mixin.py:149} INFO - --------------- STREAMS ---------------
[2023-05-19T00:28:39.679+0530] {logging_mixin.py:149} INFO - kafka_spout --FIELDS--> filter_bolt
[2023-05-19T00:28:39.679+0530] {logging_mixin.py:149} INFO - --------------------------------------
[2023-05-19T00:28:39.680+0530] {logging_mixin.py:149} INFO - 3933 [main] INFO  o.a.s.f.Flux - Running in local mode...
[2023-05-19T00:28:45.911+0530] {logging_mixin.py:149} INFO - 10167 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:zookeeper.version=3.4.14-4c25d480e66aadd371de8bd2fd8da255ac140bcf, built on 03/06/2019 16:18 GMT
[2023-05-19T00:28:45.912+0530] {logging_mixin.py:149} INFO - 10167 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:host.name=nizam-HP-15-Notebook-PC
[2023-05-19T00:28:45.912+0530] {logging_mixin.py:149} INFO - 10167 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:java.version=11.0.19
[2023-05-19T00:28:45.913+0530] {logging_mixin.py:149} INFO - 10167 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:java.vendor=Ubuntu
[2023-05-19T00:28:45.913+0530] {logging_mixin.py:149} INFO - 10169 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:java.home=/usr/lib/jvm/java-11-openjdk-amd64
[2023-05-19T00:28:45.914+0530] {logging_mixin.py:149} INFO - 10170 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:java.class.path=/home/nizam/Downloads/apache-storm-1.2.3/*:/home/nizam/Downloads/apache-storm-1.2.3/lib/ring-cors-0.1.5.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/metrics-graphite-3.1.0.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/kryo-3.0.3.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/objenesis-2.1.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/log4j-slf4j-impl-2.8.2.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/log4j-api-2.8.2.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/disruptor-3.3.11.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/log4j-over-slf4j-1.6.6.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/log4j-core-2.8.2.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/clojure-1.7.0.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/storm-core-1.2.3.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/minlog-1.3.0.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/servlet-api-2.5.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/reflectasm-1.10.1.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/metrics-core-3.1.0.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/storm-rename-hack-1.2.3.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/asm-5.0.3.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/slf4j-api-1.7.21.jar:/home/nizam/Downloads/apache-storm-1.2.3/extlib/*:/home/nizam/project/Kafka-Storm/_build/Kafka_storm-0.0.1-SNAPSHOT-standalone.jar:/home/nizam/Downloads/apache-storm-1.2.3/conf:/home/nizam/Downloads/apache-storm-1.2.3/bin
[2023-05-19T00:28:45.915+0530] {logging_mixin.py:149} INFO - 10170 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:java.library.path=/usr/local/lib:/opt/local/lib:/usr/lib
[2023-05-19T00:28:45.915+0530] {logging_mixin.py:149} INFO - 10170 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:java.io.tmpdir=/tmp
[2023-05-19T00:28:45.915+0530] {logging_mixin.py:149} INFO - 10170 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:java.compiler=<NA>
