[2023-05-18T12:09:17.787+0530] {taskinstance.py:1125} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: combined_dag.submit_topology manual__2023-05-18T06:38:19.333416+00:00 [queued]>
[2023-05-18T12:09:17.803+0530] {taskinstance.py:1125} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: combined_dag.submit_topology manual__2023-05-18T06:38:19.333416+00:00 [queued]>
[2023-05-18T12:09:17.803+0530] {taskinstance.py:1331} INFO - Starting attempt 1 of 4
[2023-05-18T12:09:17.838+0530] {taskinstance.py:1350} INFO - Executing <Task(BashOperator): submit_topology> on 2023-05-18 06:38:19.333416+00:00
[2023-05-18T12:09:17.844+0530] {standard_task_runner.py:57} INFO - Started process 20519 to run task
[2023-05-18T12:09:17.850+0530] {standard_task_runner.py:84} INFO - Running: ['airflow', 'tasks', 'run', 'combined_dag', 'submit_topology', 'manual__2023-05-18T06:38:19.333416+00:00', '--job-id', '428', '--raw', '--subdir', 'DAGS_FOLDER/dag.py', '--cfg-path', '/tmp/tmp19jxw1jk']
[2023-05-18T12:09:17.850+0530] {standard_task_runner.py:85} INFO - Job 428: Subtask submit_topology
[2023-05-18T12:09:17.901+0530] {task_command.py:410} INFO - Running <TaskInstance: combined_dag.submit_topology manual__2023-05-18T06:38:19.333416+00:00 [running]> on host nizam-HP-15-Notebook-PC
[2023-05-18T12:09:17.975+0530] {taskinstance.py:1568} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='combined_dag' AIRFLOW_CTX_TASK_ID='submit_topology' AIRFLOW_CTX_EXECUTION_DATE='2023-05-18T06:38:19.333416+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2023-05-18T06:38:19.333416+00:00'
[2023-05-18T12:09:17.978+0530] {subprocess.py:63} INFO - Tmp dir root location: 
 /tmp
[2023-05-18T12:09:17.979+0530] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'cd /home/nizam/project/Kafka-Storm && sparse run --name first_topology']
[2023-05-18T12:09:17.991+0530] {subprocess.py:86} INFO - Output:
[2023-05-18T12:09:31.949+0530] {subprocess.py:93} INFO - Cleaning from prior builds...
[2023-05-18T12:09:34.378+0530] {subprocess.py:93} INFO - Creating topology Uber-JAR...
[2023-05-18T12:09:59.167+0530] {subprocess.py:93} INFO - Uber-JAR created: /home/nizam/project/Kafka-Storm/_build/Kafka_storm-0.0.1-SNAPSHOT-standalone.jar
[2023-05-18T12:10:12.077+0530] {subprocess.py:93} INFO - Removing _resources temporary directory...SLF4J: Class path contains multiple SLF4J bindings.
[2023-05-18T12:10:12.080+0530] {subprocess.py:93} INFO - SLF4J: Found binding in [jar:file:/home/nizam/Downloads/apache-storm-1.2.3/lib/log4j-slf4j-impl-2.8.2.jar!/org/slf4j/impl/StaticLoggerBinder.class]
[2023-05-18T12:10:12.081+0530] {subprocess.py:93} INFO - SLF4J: Found binding in [jar:file:/home/nizam/project/Kafka-Storm/_build/Kafka_storm-0.0.1-SNAPSHOT-standalone.jar!/org/slf4j/impl/StaticLoggerBinder.class]
[2023-05-18T12:10:12.082+0530] {subprocess.py:93} INFO - SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
[2023-05-18T12:10:12.095+0530] {subprocess.py:93} INFO - SLF4J: Actual binding is of type [org.apache.logging.slf4j.Log4jLoggerFactory]
[2023-05-18T12:10:16.959+0530] {subprocess.py:93} INFO - Running: /usr/lib/jvm/java-11-openjdk-amd64/bin/java -client -Ddaemon.name= -Dstorm.options= -Dstorm.home=/home/nizam/Downloads/apache-storm-1.2.3 -Dstorm.log.dir=/home/nizam/Downloads/apache-storm-1.2.3/logs -Djava.library.path=/usr/local/lib:/opt/local/lib:/usr/lib -Dstorm.conf.file= -cp /home/nizam/Downloads/apache-storm-1.2.3/*:/home/nizam/Downloads/apache-storm-1.2.3/lib/*:/home/nizam/Downloads/apache-storm-1.2.3/extlib/*:/home/nizam/project/Kafka-Storm/_build/Kafka_storm-0.0.1-SNAPSHOT-standalone.jar:/home/nizam/Downloads/apache-storm-1.2.3/conf:/home/nizam/Downloads/apache-storm-1.2.3/bin -Dstorm.jar=/home/nizam/project/Kafka-Storm/_build/Kafka_storm-0.0.1-SNAPSHOT-standalone.jar -Dstorm.dependency.jars= -Dstorm.dependency.artifacts={} org.apache.storm.flux.Flux --local --no-splash --sleep 9223372036854775807 /tmp/tmp0j2182gw.yaml
[2023-05-18T12:10:17.334+0530] {subprocess.py:93} INFO - SLF4J: Class path contains multiple SLF4J bindings.
[2023-05-18T12:10:17.336+0530] {subprocess.py:93} INFO - SLF4J: Found binding in [jar:file:/home/nizam/Downloads/apache-storm-1.2.3/lib/log4j-slf4j-impl-2.8.2.jar!/org/slf4j/impl/StaticLoggerBinder.class]
[2023-05-18T12:10:17.337+0530] {subprocess.py:93} INFO - SLF4J: Found binding in [jar:file:/home/nizam/project/Kafka-Storm/_build/Kafka_storm-0.0.1-SNAPSHOT-standalone.jar!/org/slf4j/impl/StaticLoggerBinder.class]
[2023-05-18T12:10:17.338+0530] {subprocess.py:93} INFO - SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
[2023-05-18T12:10:17.353+0530] {subprocess.py:93} INFO - SLF4J: Actual binding is of type [org.apache.logging.slf4j.Log4jLoggerFactory]
[2023-05-18T12:10:19.057+0530] {subprocess.py:93} INFO - Parsing file: /tmp/tmp0j2182gw.yaml
[2023-05-18T12:10:19.155+0530] {subprocess.py:93} INFO - 2104 [main] INFO  o.a.s.f.p.FluxParser - loading YAML from input stream...
[2023-05-18T12:10:19.164+0530] {subprocess.py:93} INFO - 2118 [main] INFO  o.a.s.f.p.FluxParser - Not performing property substitution.
[2023-05-18T12:10:19.164+0530] {subprocess.py:93} INFO - 2119 [main] INFO  o.a.s.f.p.FluxParser - Not performing environment variable substitution.
[2023-05-18T12:10:19.351+0530] {subprocess.py:93} INFO - 2305 [main] INFO  o.a.s.f.FluxBuilder - Detected DSL topology...
[2023-05-18T12:10:19.653+0530] {subprocess.py:93} INFO - 2608 [main] WARN  o.a.s.u.Utils - STORM-VERSION new 1.2.3 old null
[2023-05-18T12:10:19.654+0530] {subprocess.py:93} INFO - ---------- TOPOLOGY DETAILS ----------
[2023-05-18T12:10:19.654+0530] {subprocess.py:93} INFO - Topology Name: first_topology
[2023-05-18T12:10:19.659+0530] {subprocess.py:93} INFO - --------------- SPOUTS ---------------
[2023-05-18T12:10:19.660+0530] {subprocess.py:93} INFO - kafka_spout [1] (org.apache.storm.flux.wrappers.spouts.FluxShellSpout)
[2023-05-18T12:10:19.660+0530] {subprocess.py:93} INFO - ---------------- BOLTS ---------------
[2023-05-18T12:10:19.660+0530] {subprocess.py:93} INFO - filter_bolt [1] (org.apache.storm.flux.wrappers.bolts.FluxShellBolt)
[2023-05-18T12:10:19.660+0530] {subprocess.py:93} INFO - --------------- STREAMS ---------------
[2023-05-18T12:10:19.660+0530] {subprocess.py:93} INFO - kafka_spout --FIELDS--> filter_bolt
[2023-05-18T12:10:19.661+0530] {subprocess.py:93} INFO - --------------------------------------
[2023-05-18T12:10:19.661+0530] {subprocess.py:93} INFO - 2611 [main] INFO  o.a.s.f.Flux - Running in local mode...
[2023-05-18T12:10:24.095+0530] {subprocess.py:93} INFO - 7049 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:zookeeper.version=3.4.14-4c25d480e66aadd371de8bd2fd8da255ac140bcf, built on 03/06/2019 16:18 GMT
[2023-05-18T12:10:24.095+0530] {subprocess.py:93} INFO - 7049 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:host.name=nizam-HP-15-Notebook-PC
[2023-05-18T12:10:24.095+0530] {subprocess.py:93} INFO - 7050 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:java.version=11.0.19
[2023-05-18T12:10:24.095+0530] {subprocess.py:93} INFO - 7050 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:java.vendor=Ubuntu
[2023-05-18T12:10:24.096+0530] {subprocess.py:93} INFO - 7050 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:java.home=/usr/lib/jvm/java-11-openjdk-amd64
[2023-05-18T12:10:24.096+0530] {subprocess.py:93} INFO - 7050 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:java.class.path=/home/nizam/Downloads/apache-storm-1.2.3/*:/home/nizam/Downloads/apache-storm-1.2.3/lib/ring-cors-0.1.5.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/metrics-graphite-3.1.0.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/kryo-3.0.3.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/objenesis-2.1.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/log4j-slf4j-impl-2.8.2.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/log4j-api-2.8.2.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/disruptor-3.3.11.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/log4j-over-slf4j-1.6.6.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/log4j-core-2.8.2.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/clojure-1.7.0.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/storm-core-1.2.3.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/minlog-1.3.0.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/servlet-api-2.5.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/reflectasm-1.10.1.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/metrics-core-3.1.0.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/storm-rename-hack-1.2.3.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/asm-5.0.3.jar:/home/nizam/Downloads/apache-storm-1.2.3/lib/slf4j-api-1.7.21.jar:/home/nizam/Downloads/apache-storm-1.2.3/extlib/*:/home/nizam/project/Kafka-Storm/_build/Kafka_storm-0.0.1-SNAPSHOT-standalone.jar:/home/nizam/Downloads/apache-storm-1.2.3/conf:/home/nizam/Downloads/apache-storm-1.2.3/bin
[2023-05-18T12:10:24.096+0530] {subprocess.py:93} INFO - 7050 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:java.library.path=/usr/local/lib:/opt/local/lib:/usr/lib
[2023-05-18T12:10:24.096+0530] {subprocess.py:93} INFO - 7050 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:java.io.tmpdir=/tmp
[2023-05-18T12:10:24.097+0530] {subprocess.py:93} INFO - 7050 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:java.compiler=<NA>
[2023-05-18T12:10:24.097+0530] {subprocess.py:93} INFO - 7051 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:os.name=Linux
[2023-05-18T12:10:24.097+0530] {subprocess.py:93} INFO - 7051 [main] INFO  o.a.s.s.o.a.z.s.ZooKeeperServer - Server environment:os.arch=amd64
